27.682007965	85.3199100494 
27.6791956894	85.3206825256 
27.679309702	85.3223562241 
27.6882403176	85.3160047531 
27.6875942976	27.6875942976 
23.0	4.0 
4.0	4.0 
27.33	85.333 
23.0	3.0 
27.6842485	85.3182473 
27.6842485	85.3182473 
27.6898903282	85.3035678384 
27.6839712	85.3183274 
27.6792758	85.3168715951 
27.6889035901	85.3077377239 
27.6995925458	85.3134968877 
27.6949283004	85.286564827 
27.7015778769	85.3334820271 
